id,date,name,region,t2m
75,2023-02-13,Slovenia,Southern Europe,0.9410481770833599
75,2023-02-14,Slovenia,Southern Europe,-1.4175740559895758
75,2023-02-15,Slovenia,Southern Europe,-0.13835449218748863
75,2023-02-16,Slovenia,Southern Europe,-1.4593851725260265
75,2023-02-17,Slovenia,Southern Europe,2.0396362304687727
75,2023-02-18,Slovenia,Southern Europe,5.057714843750034
75,2023-02-19,Slovenia,Southern Europe,4.497403971354174
75,2023-02-20,Slovenia,Southern Europe,2.766471354166697
75,2023-02-21,Slovenia,Southern Europe,4.0251424153645985
75,2023-02-22,Slovenia,Southern Europe,3.7085083007812614
75,2023-02-23,Slovenia,Southern Europe,3.1500651041666856
75,2023-02-24,Slovenia,Southern Europe,4.16602376302086
75,2023-02-25,Slovenia,Southern Europe,7.632653808593773
75,2023-02-26,Slovenia,Southern Europe,1.149993896484375
75,2023-02-27,Slovenia,Southern Europe,-0.6698933919270758
75,2023-02-28,Slovenia,Southern Europe,-1.10260009765625
75,2023-03-01,Slovenia,Southern Europe,0.5879964192708371
75,2023-03-02,Slovenia,Southern Europe,2.275679524739587
75,2023-03-03,Slovenia,Southern Europe,2.759840901692712
75,2023-03-04,Slovenia,Southern Europe,0.9188680013020871
75,2023-03-05,Slovenia,Southern Europe,0.41012980143233335
75,2023-03-06,Slovenia,Southern Europe,0.7576924641927576
75,2023-03-07,Slovenia,Southern Europe,3.9623921712239962
75,2023-03-08,Slovenia,Southern Europe,5.035837809244811
75,2023-03-09,Slovenia,Southern Europe,9.278780110677133
75,2023-03-10,Slovenia,Southern Europe,6.018640136718773
75,2023-03-11,Slovenia,Southern Europe,6.6173970540364735
75,2023-03-12,Slovenia,Southern Europe,2.7894470214844205
75,2023-03-13,Slovenia,Southern Europe,0.9214111328125227
75,2023-03-14,Slovenia,Southern Europe,9.950915527343795
75,2023-03-15,Slovenia,Southern Europe,7.849377441406261
75,2023-03-16,Slovenia,Southern Europe,0.46904907226564774
75,2023-03-17,Slovenia,Southern Europe,-0.6358601888020416
75,2023-03-18,Slovenia,Southern Europe,1.4726440429687955
75,2023-03-19,Slovenia,Southern Europe,2.583740234375
75,2023-03-20,Slovenia,Southern Europe,6.3126708984375455
75,2023-03-21,Slovenia,Southern Europe,5.072438557942746
75,2023-03-22,Slovenia,Southern Europe,6.387554931640636
75,2023-03-23,Slovenia,Southern Europe,6.671541341145883
75,2023-03-24,Slovenia,Southern Europe,8.075170898437534
75,2023-03-25,Slovenia,Southern Europe,11.3050516764323
75,2023-03-26,Slovenia,Southern Europe,4.22454833984375
75,2023-03-27,Slovenia,Southern Europe,5.206646728515636
75,2023-03-28,Slovenia,Southern Europe,1.2341756184895871
75,2023-03-29,Slovenia,Southern Europe,-0.19553629557287877
75,2023-03-30,Slovenia,Southern Europe,6.063130696614621
75,2023-03-31,Slovenia,Southern Europe,9.5967997233073
75,2023-04-01,Slovenia,Southern Europe,7.6979634602864735
75,2023-04-02,Slovenia,Southern Europe,6.848465983072913
75,2023-04-03,Slovenia,Southern Europe,6.366058349609375
75,2023-04-04,Slovenia,Southern Europe,1.1232177734375455
75,2023-04-05,Slovenia,Southern Europe,-0.1274658203124659
75,2023-04-06,Slovenia,Southern Europe,-0.4710978190103674
75,2023-04-07,Slovenia,Southern Europe,0.9274414062500114
75,2023-04-08,Slovenia,Southern Europe,4.2574340820312955
75,2023-04-09,Slovenia,Southern Europe,4.0021931966145985
75,2023-04-10,Slovenia,Southern Europe,2.767838541666663
75,2023-04-11,Slovenia,Southern Europe,3.064430745442735
75,2023-04-12,Slovenia,Southern Europe,5.558646647135447
75,2023-04-13,Slovenia,Southern Europe,9.020570882161508
75,2023-04-14,Slovenia,Southern Europe,3.67095947265625
75,2023-04-15,Slovenia,Southern Europe,5.325431315104197
75,2023-04-16,Slovenia,Southern Europe,4.380796305338549
75,2023-04-17,Slovenia,Southern Europe,7.120987955729163
75,2023-04-18,Slovenia,Southern Europe,9.274405924479197
75,2023-04-19,Slovenia,Southern Europe,9.154866536458371
75,2023-04-20,Slovenia,Southern Europe,7.686543782552121
75,2023-04-21,Slovenia,Southern Europe,7.8482543945312955
75,2023-04-22,Slovenia,Southern Europe,6.847342936197947
75,2023-04-23,Slovenia,Southern Europe,8.015425618489587
75,2023-04-24,Slovenia,Southern Europe,11.544156901041674
75,2023-04-25,Slovenia,Southern Europe,7.668642171224008
75,2023-04-26,Slovenia,Southern Europe,5.780584716796909
75,2023-04-27,Slovenia,Southern Europe,6.83155110677086
75,2023-04-28,Slovenia,Southern Europe,7.199312337239633
75,2023-04-29,Slovenia,Southern Europe,9.010644531250023
75,2023-04-30,Slovenia,Southern Europe,10.228597005208371
75,2023-05-01,Slovenia,Southern Europe,9.020304361979186
75,2023-05-02,Slovenia,Southern Europe,11.384448242187545
75,2023-05-03,Slovenia,Southern Europe,10.589213053385436
75,2023-05-04,Slovenia,Southern Europe,9.711771647135436
75,2023-05-05,Slovenia,Southern Europe,8.643957519531284
75,2023-05-06,Slovenia,Southern Europe,11.335563151041697
75,2023-05-07,Slovenia,Southern Europe,12.788529459635413
75,2023-05-08,Slovenia,Southern Europe,12.990604654947958
75,2023-05-09,Slovenia,Southern Europe,10.452502441406295
75,2023-05-10,Slovenia,Southern Europe,8.214982096354163
75,2023-05-11,Slovenia,Southern Europe,10.87916870117192
75,2023-05-12,Slovenia,Southern Europe,9.8052978515625
75,2023-05-13,Slovenia,Southern Europe,9.660904947916663
75,2023-05-14,Slovenia,Southern Europe,10.584051513671909
75,2023-05-15,Slovenia,Southern Europe,9.777003987630223
75,2023-05-16,Slovenia,Southern Europe,12.274892171223996
75,2023-05-17,Slovenia,Southern Europe,10.474503580729163
75,2023-05-18,Slovenia,Southern Europe,8.987542724609398
75,2023-05-19,Slovenia,Southern Europe,10.459932454427133
75,2023-05-20,Slovenia,Southern Europe,12.320170084635436
75,2023-05-21,Slovenia,Southern Europe,14.00739339192711
75,2023-05-22,Slovenia,Southern Europe,13.733760579427098
75,2023-05-23,Slovenia,Southern Europe,13.398260498046909
75,2023-05-24,Slovenia,Southern Europe,14.281705729166674
75,2023-05-25,Slovenia,Southern Europe,14.395733642578136
75,2023-05-26,Slovenia,Southern Europe,15.03748372395836
75,2023-05-27,Slovenia,Southern Europe,15.259800211588583
75,2023-05-28,Slovenia,Southern Europe,13.084179687500011
75,2023-05-29,Slovenia,Southern Europe,13.426259358723996
75,2023-05-30,Slovenia,Southern Europe,14.220745849609386
75,2023-05-31,Slovenia,Southern Europe,14.67073364257817
75,2023-06-01,Slovenia,Southern Europe,14.758459472656284
75,2023-06-02,Slovenia,Southern Europe,14.377071126302098
75,2023-06-03,Slovenia,Southern Europe,15.547900390625045
75,2023-06-04,Slovenia,Southern Europe,14.861767578125011
75,2023-06-05,Slovenia,Southern Europe,14.80591837565106
75,2023-06-06,Slovenia,Southern Europe,14.934226481119822
75,2023-06-07,Slovenia,Southern Europe,14.463155110677121
75,2023-06-08,Slovenia,Southern Europe,15.42707112630211
75,2023-06-09,Slovenia,Southern Europe,14.131821695963538
75,2023-06-10,Slovenia,Southern Europe,14.960172526041674
75,2023-06-11,Slovenia,Southern Europe,16.241552734375034
75,2023-06-12,Slovenia,Southern Europe,16.1630859375
75,2023-06-13,Slovenia,Southern Europe,14.159041341145837
75,2023-06-14,Slovenia,Southern Europe,13.858784993489621
75,2023-06-15,Slovenia,Southern Europe,14.360711669921898
75,2023-06-16,Slovenia,Southern Europe,13.626000976562523
75,2023-06-17,Slovenia,Southern Europe,13.054219563802121
75,2023-06-18,Slovenia,Southern Europe,13.79944661458336
75,2023-06-19,Slovenia,Southern Europe,16.02045491536461
75,2023-06-20,Slovenia,Southern Europe,17.118949381510447
75,2023-06-21,Slovenia,Southern Europe,19.79414876302087
75,2023-06-22,Slovenia,Southern Europe,20.88604736328125
75,2023-06-23,Slovenia,Southern Europe,21.205118815104186
75,2023-06-24,Slovenia,Southern Europe,16.323335774739633
75,2023-06-25,Slovenia,Southern Europe,16.831892903645837
75,2023-06-26,Slovenia,Southern Europe,16.086287434895837
75,2023-06-27,Slovenia,Southern Europe,17.69263916015626
75,2023-06-28,Slovenia,Southern Europe,15.59870198567711
75,2023-06-29,Slovenia,Southern Europe,13.0045166015625
75,2023-06-30,Slovenia,Southern Europe,15.04815470377605
75,2023-07-01,Slovenia,Southern Europe,17.750260416666663
75,2023-07-02,Slovenia,Southern Europe,16.25574137369796
75,2023-07-03,Slovenia,Southern Europe,18.67315673828125
75,2023-07-04,Slovenia,Southern Europe,17.307609049479197
75,2023-07-05,Slovenia,Southern Europe,16.796921793619788
75,2023-07-06,Slovenia,Southern Europe,16.916894531250023
75,2023-07-07,Slovenia,Southern Europe,16.95183919270835
75,2023-07-08,Slovenia,Southern Europe,14.94257405598961
75,2023-07-09,Slovenia,Southern Europe,17.671805826822947
75,2023-07-10,Slovenia,Southern Europe,19.13599853515626
75,2023-07-11,Slovenia,Southern Europe,19.95831298828125
75,2023-07-12,Slovenia,Southern Europe,22.200000000000045
75,2023-07-13,Slovenia,Southern Europe,20.199564615885436
75,2023-07-14,Slovenia,Southern Europe,16.099816894531273
75,2023-07-15,Slovenia,Southern Europe,17.25062255859376
75,2023-07-16,Slovenia,Southern Europe,19.906532796223985
75,2023-07-17,Slovenia,Southern Europe,20.520658365885424
75,2023-07-18,Slovenia,Southern Europe,21.583776855468784
75,2023-07-19,Slovenia,Southern Europe,19.120048014322947
75,2023-07-20,Slovenia,Southern Europe,18.66791381835941
75,2023-07-21,Slovenia,Southern Europe,18.870080566406273
75,2023-07-22,Slovenia,Southern Europe,17.234643554687523
75,2023-07-23,Slovenia,Southern Europe,16.061661783854163
75,2023-07-24,Slovenia,Southern Europe,18.323388671875023
75,2023-07-25,Slovenia,Southern Europe,19.21423950195316
75,2023-07-26,Slovenia,Southern Europe,16.134012858072936
75,2023-07-27,Slovenia,Southern Europe,11.633833821614587
75,2023-07-28,Slovenia,Southern Europe,14.107427978515659
75,2023-07-29,Slovenia,Southern Europe,17.42646484375001
75,2023-07-30,Slovenia,Southern Europe,18.6392781575521
75,2023-07-31,Slovenia,Southern Europe,17.115091959635436
75,2023-08-01,Slovenia,Southern Europe,17.264550781250023
75,2023-08-02,Slovenia,Southern Europe,15.364506022135458
75,2023-08-03,Slovenia,Southern Europe,19.2983378092448
75,2023-08-04,Slovenia,Southern Europe,17.572375488281295
75,2023-08-05,Slovenia,Southern Europe,15.561309814453125
75,2023-08-06,Slovenia,Southern Europe,15.133532714843795
75,2023-08-07,Slovenia,Southern Europe,12.069997151692746
75,2023-08-08,Slovenia,Southern Europe,11.619372558593795
75,2023-08-09,Slovenia,Southern Europe,12.892765299479208
75,2023-08-10,Slovenia,Southern Europe,14.90802815755211
75,2023-08-11,Slovenia,Southern Europe,15.451822916666686
75,2023-08-12,Slovenia,Southern Europe,15.103837076822913
75,2023-08-13,Slovenia,Southern Europe,16.301627604166697
75,2023-08-14,Slovenia,Southern Europe,17.825978597005246
75,2023-08-15,Slovenia,Southern Europe,17.216780598958337
75,2023-08-16,Slovenia,Southern Europe,19.363008626302133
75,2023-08-17,Slovenia,Southern Europe,18.013887532552133
75,2023-08-18,Slovenia,Southern Europe,19.29779459635421
75,2023-08-19,Slovenia,Southern Europe,19.035319010416686
75,2023-08-20,Slovenia,Southern Europe,19.51008911132817
75,2023-08-21,Slovenia,Southern Europe,20.136773681640648
75,2023-08-22,Slovenia,Southern Europe,20.44299926757816
75,2023-08-23,Slovenia,Southern Europe,20.840620930989587
75,2023-08-24,Slovenia,Southern Europe,21.440513102213572
75,2023-08-25,Slovenia,Southern Europe,21.813684082031273
75,2023-08-26,Slovenia,Southern Europe,20.833585611979174
75,2023-08-27,Slovenia,Southern Europe,20.03913574218751
75,2023-08-28,Slovenia,Southern Europe,20.85866292317712
75,2023-08-29,Slovenia,Southern Europe,16.79199829101566
75,2023-08-30,Slovenia,Southern Europe,14.571671549479163
75,2023-08-31,Slovenia,Southern Europe,14.608691406250045
75,2023-09-01,Slovenia,Southern Europe,13.905190022786485
75,2023-09-02,Slovenia,Southern Europe,15.416349283854174
75,2023-09-03,Slovenia,Southern Europe,16.66407063802086
75,2023-09-04,Slovenia,Southern Europe,17.203527832031284
75,2023-09-05,Slovenia,Southern Europe,14.046549479166686
75,2023-09-06,Slovenia,Southern Europe,13.446801757812523
75,2023-09-07,Slovenia,Southern Europe,14.828729248046898
75,2023-09-08,Slovenia,Southern Europe,14.68256632486981
75,2023-09-09,Slovenia,Southern Europe,14.902185058593773
75,2023-09-10,Slovenia,Southern Europe,15.281960042317735
75,2023-09-11,Slovenia,Southern Europe,15.068339029947936
75,2023-09-12,Slovenia,Southern Europe,15.05786946614586
75,2023-09-13,Slovenia,Southern Europe,15.892626953125045
75,2023-09-14,Slovenia,Southern Europe,17.581274414062534
75,2023-09-15,Slovenia,Southern Europe,15.646948242187534
75,2023-09-16,Slovenia,Southern Europe,14.601456705729163
75,2023-09-17,Slovenia,Southern Europe,14.663273111979208
75,2023-09-18,Slovenia,Southern Europe,15.588667805989587
75,2023-09-19,Slovenia,Southern Europe,19.03498535156251
75,2023-09-20,Slovenia,Southern Europe,14.652368164062523
75,2023-09-21,Slovenia,Southern Europe,16.320644124348973
75,2023-09-22,Slovenia,Southern Europe,17.349401855468784
75,2023-09-23,Slovenia,Southern Europe,17.46766357421876
75,2023-09-24,Slovenia,Southern Europe,13.021931966145871
75,2023-09-25,Slovenia,Southern Europe,12.471683756510458
75,2023-09-26,Slovenia,Southern Europe,13.279105631510447
75,2023-09-27,Slovenia,Southern Europe,14.54534912109375
75,2023-09-28,Slovenia,Southern Europe,13.461319986979163
75,2023-09-29,Slovenia,Southern Europe,12.580049641927133
75,2023-09-30,Slovenia,Southern Europe,12.041731770833337
75,2023-10-01,Slovenia,Southern Europe,13.947593180338572
75,2023-10-02,Slovenia,Southern Europe,12.677136230468761
75,2023-10-03,Slovenia,Southern Europe,12.713399251302121
75,2023-10-04,Slovenia,Southern Europe,14.078226725260436
75,2023-10-05,Slovenia,Southern Europe,12.138911946614598
75,2023-10-06,Slovenia,Southern Europe,13.151027425130223
75,2023-10-07,Slovenia,Southern Europe,9.957564290364587
75,2023-10-08,Slovenia,Southern Europe,14.251989746093784
75,2023-10-09,Slovenia,Southern Europe,12.130670166015648
75,2023-10-10,Slovenia,Southern Europe,14.370963541666697
75,2023-10-11,Slovenia,Southern Europe,12.342716471354208
75,2023-10-12,Slovenia,Southern Europe,12.188321940104174
75,2023-10-13,Slovenia,Southern Europe,13.0780029296875
75,2023-10-14,Slovenia,Southern Europe,14.172029622395883
75,2023-10-15,Slovenia,Southern Europe,15.275537109375023
75,2023-10-16,Slovenia,Southern Europe,5.210616048177087
75,2023-10-17,Slovenia,Southern Europe,2.5177591959635492
75,2023-10-18,Slovenia,Southern Europe,4.788830566406261
75,2023-10-19,Slovenia,Southern Europe,9.351855468750045
75,2023-10-20,Slovenia,Southern Europe,16.10975952148442
75,2023-10-21,Slovenia,Southern Europe,16.816503906250034
75,2023-10-22,Slovenia,Southern Europe,13.49664103190105
75,2023-10-23,Slovenia,Southern Europe,10.037172444661508
75,2023-10-24,Slovenia,Southern Europe,12.994197591145848
75,2023-10-25,Slovenia,Southern Europe,14.339949544270837
75,2023-10-26,Slovenia,Southern Europe,11.991564941406295
75,2023-10-27,Slovenia,Southern Europe,13.855932617187534
75,2023-10-28,Slovenia,Southern Europe,11.237860107421909
75,2023-10-29,Slovenia,Southern Europe,8.990240478515659
75,2023-10-30,Slovenia,Southern Europe,14.869787597656284
75,2023-10-31,Slovenia,Southern Europe,14.859094238281273
76,NA,El Salvador,Central America,NA
77,NA,Cook Islands,Polynesia,NA
78,2023-01-01,Kuwait,Western Asia,10.305103093927585
78,2023-01-02,Kuwait,Western Asia,8.658618718927585
78,2023-01-03,Kuwait,Western Asia,9.623664994673334
78,2023-01-04,Kuwait,Western Asia,12.715117853338086
78,2023-01-05,Kuwait,Western Asia,12.902234996448897
78,2023-01-06,Kuwait,Western Asia,9.681246115944646
78,2023-01-07,Kuwait,Western Asia,7.563204123757146
78,2023-01-08,Kuwait,Western Asia,9.054981023615085
78,2023-01-09,Kuwait,Western Asia,10.497999156605147
78,2023-01-10,Kuwait,Western Asia,12.744642223011397
78,2023-01-11,Kuwait,Western Asia,7.768534712357962
78,2023-01-12,Kuwait,Western Asia,6.697298362038396
78,2023-01-13,Kuwait,Western Asia,8.75575617009946
78,2023-01-14,Kuwait,Western Asia,11.853001819957399
78,2023-01-15,Kuwait,Western Asia,14.08038552024152
78,2023-01-16,Kuwait,Western Asia,10.392369495738649
78,2023-01-17,Kuwait,Western Asia,12.638851651278458
78,2023-01-18,Kuwait,Western Asia,9.58819802024152
78,2023-01-19,Kuwait,Western Asia,10.301915394176149
78,2023-01-20,Kuwait,Western Asia,10.028655450994336
78,2023-01-21,Kuwait,Western Asia,9.37257468483665
78,2023-01-22,Kuwait,Western Asia,9.510023082386397
78,2023-01-23,Kuwait,Western Asia,11.463958185369336
78,2023-01-24,Kuwait,Western Asia,11.088095370205963
78,2023-01-25,Kuwait,Western Asia,11.680477627840958
78,2023-01-26,Kuwait,Western Asia,11.041797429865085
78,2023-01-27,Kuwait,Western Asia,8.69026544744321
78,2023-01-28,Kuwait,Western Asia,7.982460160688959
78,2023-01-29,Kuwait,Western Asia,9.557264293323897
78,2023-01-30,Kuwait,Western Asia,12.97670343572446
78,2023-01-31,Kuwait,Western Asia,15.613172496448897
78,2023-02-01,Kuwait,Western Asia,13.314971368963086
78,2023-02-02,Kuwait,Western Asia,11.005856045809708
78,2023-02-03,Kuwait,Western Asia,10.819585071910524
78,2023-02-04,Kuwait,Western Asia,8.265790904652022
78,2023-02-05,Kuwait,Western Asia,9.634867720170462
78,2023-02-06,Kuwait,Western Asia,13.394744318181836
78,2023-02-07,Kuwait,Western Asia,13.755367764559708
78,2023-02-08,Kuwait,Western Asia,11.040024636008525
78,2023-02-09,Kuwait,Western Asia,10.833981045809708
78,2023-02-10,Kuwait,Western Asia,7.977569025213086
78,2023-02-11,Kuwait,Western Asia,6.922049227627838
78,2023-02-12,Kuwait,Western Asia,12.913310102982962
78,2023-02-13,Kuwait,Western Asia,13.186825284090958
78,2023-02-14,Kuwait,Western Asia,11.105310058593773
78,2023-02-15,Kuwait,Western Asia,9.02075417258527
78,2023-02-16,Kuwait,Western Asia,9.952336536754274
78,2023-02-17,Kuwait,Western Asia,8.764378773082399
78,2023-02-18,Kuwait,Western Asia,6.603284801136397
78,2023-02-19,Kuwait,Western Asia,7.51314142400571
78,2023-02-20,Kuwait,Western Asia,8.262952769886397
78,2023-02-21,Kuwait,Western Asia,10.210745516690338
78,2023-02-22,Kuwait,Western Asia,11.064571866122208
78,2023-02-23,Kuwait,Western Asia,13.73938210227277
78,2023-02-24,Kuwait,Western Asia,14.409758966619336
78,2023-02-25,Kuwait,Western Asia,12.614543013139212
78,2023-02-26,Kuwait,Western Asia,15.167030473188959
78,2023-02-27,Kuwait,Western Asia,16.149776944247208
78,2023-02-28,Kuwait,Western Asia,14.657600541548334
78,2023-03-01,Kuwait,Western Asia,13.593130770596588
78,2023-03-02,Kuwait,Western Asia,11.844556773792647
78,2023-03-03,Kuwait,Western Asia,15.033796275745772
78,2023-03-04,Kuwait,Western Asia,17.52711847478696
78,2023-03-05,Kuwait,Western Asia,16.52768721147021
78,2023-03-06,Kuwait,Western Asia,18.431124045632146
78,2023-03-07,Kuwait,Western Asia,21.4124306418679
78,2023-03-08,Kuwait,Western Asia,20.3258827903054
78,2023-03-09,Kuwait,Western Asia,19.770881791548334
78,2023-03-10,Kuwait,Western Asia,17.225715775923334
78,2023-03-11,Kuwait,Western Asia,13.1449745871804
78,2023-03-12,Kuwait,Western Asia,13.994001353870772
78,2023-03-13,Kuwait,Western Asia,14.733556019176149
78,2023-03-14,Kuwait,Western Asia,16.902939675071025
78,2023-03-15,Kuwait,Western Asia,17.447584117542647
78,2023-03-16,Kuwait,Western Asia,16.31284346147021
78,2023-03-17,Kuwait,Western Asia,14.516276411576712
78,2023-03-18,Kuwait,Western Asia,15.145193758877838
78,2023-03-19,Kuwait,Western Asia,19.24495294744321
78,2023-03-20,Kuwait,Western Asia,16.00488503196027
78,2023-03-21,Kuwait,Western Asia,15.87403952858665
78,2023-03-22,Kuwait,Western Asia,14.881313809481583
78,2023-03-23,Kuwait,Western Asia,13.754685280539775
78,2023-03-24,Kuwait,Western Asia,15.431509676846588
78,2023-03-25,Kuwait,Western Asia,16.22814885919746
78,2023-03-26,Kuwait,Western Asia,20.475027743252838
78,2023-03-27,Kuwait,Western Asia,16.997857666015648
78,2023-03-28,Kuwait,Western Asia,17.084214089133525
78,2023-03-29,Kuwait,Western Asia,16.980576393821025
78,2023-03-30,Kuwait,Western Asia,18.00726540305402
78,2023-03-31,Kuwait,Western Asia,20.7386025168679
78,2023-04-01,Kuwait,Western Asia,14.546741277521335
78,2023-04-02,Kuwait,Western Asia,12.370346901633525
78,2023-04-03,Kuwait,Western Asia,12.949678733132146
78,2023-04-04,Kuwait,Western Asia,15.265405273437523
78,2023-04-05,Kuwait,Western Asia,18.056687233664775
78,2023-04-06,Kuwait,Western Asia,19.338653009588086
78,2023-04-07,Kuwait,Western Asia,21.730193536931836
78,2023-04-08,Kuwait,Western Asia,19.560754394531273
78,2023-04-09,Kuwait,Western Asia,21.297881525213086
78,2023-04-10,Kuwait,Western Asia,23.395854048295462
78,2023-04-11,Kuwait,Western Asia,22.879632568359398
78,2023-04-12,Kuwait,Western Asia,24.732995605468773
78,2023-04-13,Kuwait,Western Asia,20.531271639737213
78,2023-04-14,Kuwait,Western Asia,15.834214089133525
78,2023-04-15,Kuwait,Western Asia,17.864304421164775
78,2023-04-16,Kuwait,Western Asia,19.781343772194646
78,2023-04-17,Kuwait,Western Asia,17.79077370383527
78,2023-04-18,Kuwait,Western Asia,18.821801757812523
78,2023-04-19,Kuwait,Western Asia,21.36946466619321
78,2023-04-20,Kuwait,Western Asia,20.676443758877838
78,2023-04-21,Kuwait,Western Asia,23.160807661576712
78,2023-04-22,Kuwait,Western Asia,24.334547008167647
78,2023-04-23,Kuwait,Western Asia,24.195764160156273
78,2023-04-24,Kuwait,Western Asia,25.397651811079584
78,2023-04-25,Kuwait,Western Asia,24.46281238902702
78,2023-04-26,Kuwait,Western Asia,23.46864402077415
78,2023-04-27,Kuwait,Western Asia,23.61612437855115
78,2023-04-28,Kuwait,Western Asia,23.153150523792647
78,2023-04-29,Kuwait,Western Asia,26.583442826704584
78,2023-04-30,Kuwait,Western Asia,24.67859108664777
78,2023-05-01,Kuwait,Western Asia,24.682996715198897
78,2023-05-02,Kuwait,Western Asia,21.382415216619336
78,2023-05-03,Kuwait,Western Asia,21.734060946377838
78,2023-05-04,Kuwait,Western Asia,24.080207963423334
78,2023-05-05,Kuwait,Western Asia,21.574204323508525
78,2023-05-06,Kuwait,Western Asia,20.521985973011397
78,2023-05-07,Kuwait,Western Asia,23.898478560014212
78,2023-05-08,Kuwait,Western Asia,25.935532448508525
78,2023-05-09,Kuwait,Western Asia,25.99432594992902
78,2023-05-10,Kuwait,Western Asia,24.10009987571027
78,2023-05-11,Kuwait,Western Asia,26.534495405717337
78,2023-05-12,Kuwait,Western Asia,27.623870294744336
78,2023-05-13,Kuwait,Western Asia,27.100088778409088
78,2023-05-14,Kuwait,Western Asia,29.052561811967337
78,2023-05-15,Kuwait,Western Asia,24.866948353160524
78,2023-05-16,Kuwait,Western Asia,25.001209050958835
78,2023-05-17,Kuwait,Western Asia,25.824198774857962
78,2023-05-18,Kuwait,Western Asia,28.46002141779121
78,2023-05-19,Kuwait,Western Asia,27.1298572887074
78,2023-05-20,Kuwait,Western Asia,26.549179909446025
78,2023-05-21,Kuwait,Western Asia,28.512403453480147
78,2023-05-22,Kuwait,Western Asia,27.722320001775586
78,2023-05-23,Kuwait,Western Asia,28.563104248046898
78,2023-05-24,Kuwait,Western Asia,30.16507457386365
78,2023-05-25,Kuwait,Western Asia,32.61325850053271
78,2023-05-26,Kuwait,Western Asia,27.677658913352275
78,2023-05-27,Kuwait,Western Asia,28.16029441139915
78,2023-05-28,Kuwait,Western Asia,29.747017045454584
78,2023-05-29,Kuwait,Western Asia,30.71330067027702
78,2023-05-30,Kuwait,Western Asia,29.436184414950333
78,2023-05-31,Kuwait,Western Asia,29.88993641246452
78,2023-06-01,Kuwait,Western Asia,30.34491188742902
78,2023-06-02,Kuwait,Western Asia,27.973008034446025
78,2023-06-03,Kuwait,Western Asia,30.362806285511397
78,2023-06-04,Kuwait,Western Asia,31.042538174715958
78,2023-06-05,Kuwait,Western Asia,32.125704123757146
78,2023-06-06,Kuwait,Western Asia,31.01318303888496
78,2023-06-07,Kuwait,Western Asia,30.388380015980147
78,2023-06-08,Kuwait,Western Asia,30.738233531605147
78,2023-06-09,Kuwait,Western Asia,30.533052756569646
78,2023-06-10,Kuwait,Western Asia,30.74637340198865
78,2023-06-11,Kuwait,Western Asia,31.468807705965958
78,2023-06-12,Kuwait,Western Asia,32.710884232954584
78,2023-06-13,Kuwait,Western Asia,33.08396439985796
78,2023-06-14,Kuwait,Western Asia,32.42778653231534
78,2023-06-15,Kuwait,Western Asia,31.65647693980827
78,2023-06-16,Kuwait,Western Asia,31.41572931463071
78,2023-06-17,Kuwait,Western Asia,29.41969659978696
78,2023-06-18,Kuwait,Western Asia,30.989204545454584
78,2023-06-19,Kuwait,Western Asia,32.21953457919034
78,2023-06-20,Kuwait,Western Asia,30.319709916548334
78,2023-06-21,Kuwait,Western Asia,30.609643554687523
78,2023-06-22,Kuwait,Western Asia,29.9329578746449
78,2023-06-23,Kuwait,Western Asia,30.71187189275571
78,2023-06-24,Kuwait,Western Asia,32.96147793856534
78,2023-06-25,Kuwait,Western Asia,34.17429643110796
78,2023-06-26,Kuwait,Western Asia,31.161734286221588
78,2023-06-27,Kuwait,Western Asia,32.58248291015627
78,2023-06-28,Kuwait,Western Asia,30.235769930752838
78,2023-06-29,Kuwait,Western Asia,31.634701260653458
78,2023-06-30,Kuwait,Western Asia,31.21144187233665
78,2023-07-01,Kuwait,Western Asia,31.63293678977277
78,2023-07-02,Kuwait,Western Asia,31.60536554509946
78,2023-07-03,Kuwait,Western Asia,31.104966042258525
78,2023-07-04,Kuwait,Western Asia,31.555688476562523
78,2023-07-05,Kuwait,Western Asia,31.853648237748587
78,2023-07-06,Kuwait,Western Asia,32.09218750000002
78,2023-07-07,Kuwait,Western Asia,32.52695756392046
78,2023-07-08,Kuwait,Western Asia,33.57014271129265
78,2023-07-09,Kuwait,Western Asia,34.44731778231534
78,2023-07-10,Kuwait,Western Asia,33.65812211470171
78,2023-07-11,Kuwait,Western Asia,32.32966419566765
78,2023-07-12,Kuwait,Western Asia,34.982634943181836
78,2023-07-13,Kuwait,Western Asia,32.749375221946025
78,2023-07-14,Kuwait,Western Asia,31.928829678622208
78,2023-07-15,Kuwait,Western Asia,32.68205899325284
78,2023-07-16,Kuwait,Western Asia,33.16069946289065
78,2023-07-17,Kuwait,Western Asia,33.58788729580971
78,2023-07-18,Kuwait,Western Asia,32.65593594637784
78,2023-07-19,Kuwait,Western Asia,32.505112526633525
78,2023-07-20,Kuwait,Western Asia,32.82063931551846
78,2023-07-21,Kuwait,Western Asia,33.10778475674721
78,2023-07-22,Kuwait,Western Asia,33.87193936434659
78,2023-07-23,Kuwait,Western Asia,32.013274591619336
78,2023-07-24,Kuwait,Western Asia,32.17845791903409
78,2023-07-25,Kuwait,Western Asia,30.753683749112213
78,2023-07-26,Kuwait,Western Asia,32.33159512606534
78,2023-07-27,Kuwait,Western Asia,32.11051469282671
78,2023-07-28,Kuwait,Western Asia,32.80875965465202
